HR,mean_nni,sdnn,sdsd,nni_50,pnni_50,pnni_20,median_nni,range_nni,cvsd,cvnni,mean_hr,max_hr,min_hr,std_hr,lf,hf,lf_hf_ratio,total_power,vlf,sd1,ratio_sd2_sd1,Permutation entropy,Spectral entropy,SVD entropy,Approximate entropy,Sample entropy,Hjorth mobility,Hjorth complexity,Number of zero-crossings,Petrosian fractal dimension,Katz fractal dimension,Higuchi fractal dimension,Detrended fluctuation analysis,Seat angle,Temperature,Humidity,mean,min_val,std_dev,range_val,q1,q2,q3,skewness,kurtosis,hrg_value,breath_rate,express_label,Discomfortrating
0.3397013,-0.383460686,0.682179429,0.219571233,0.347003754,-0.746044693,-0.776457509,-0.560209701,1.008644706,0.383348043,0.895256884,0.514776689,0.105486787,-0.988793514,0.847377721,-0.044748774,2.650740967,-0.767017195,1.362853415,0.711507998,0.160567668,0.611427976,-0.21856174,0.630989641,0.758510079,0.691373944,0.666737777,0.683853751,-0.229632267,0.869154413,-0.600877088,1.589995667,0.262676325,-0.58520552,-0.362843969,-0.760656618,0.028856903,0.01434747,1.010071311,-1.334266038,-1.070793222,1.561365271,-0.105684863,-1.669395167,0.234376225,-0.379791132,0.166984659,-2.289696596,0.928542305,1
-0.063467369,-0.077107335,-0.054644226,0.354905827,0.987906715,0.618125477,0.020710445,-0.098582335,0.78060588,0.407282748,-0.026416497,-0.045959707,-0.265140882,-0.902611583,-0.202150594,0.592049135,0.61078507,-0.21579095,0.503369154,-0.538549002,0.290891872,-0.458384672,-0.258401022,0.749507023,0.483161535,0.467817665,0.47799818,0.27347458,0.34138748,0.661037563,-0.600877088,0.674745107,-0.072182796,-0.54722352,-0.362843969,-0.760656618,0.028856903,0.039533285,0.663061695,-0.931006886,-0.748660488,1.059225729,-0.111871581,-1.111991341,-0.134633222,-0.317317019,0.56962492,-1.242069394,0.928542305,1
0.391686689,-0.73453333,-0.76940106,-0.402805373,0.774272395,0.059708155,-0.275320094,-0.761929221,-0.359588247,-0.170445421,-0.581905,0.568318663,-0.1208966,0.313350991,-0.51236954,-0.575213269,0.013208776,-0.585692563,-0.629357583,-0.853835686,-0.435504034,-0.48957324,0.763435852,1.254634045,1.19889272,0.828366067,0.844800102,1.10644914,-0.223692634,0.723472618,-0.149617273,1.391655182,0.735219885,-0.682743785,-0.362843969,-0.760656618,0.028856903,-0.020150704,0.874234515,-0.992678763,-0.878206562,1.085037817,-0.189205548,-1.202345239,0.436175273,-0.344616286,-0.128782406,-1.503976195,0.928542305,1
0.390820839,-0.625553779,0.082682385,-0.105323106,0.614046654,-0.308776379,-0.252911512,-0.653311018,0.299190582,0.120981145,0.334857205,0.631395112,-0.04680749,-0.384438863,0.26666115,1.199126019,-0.497463828,1.240067985,0.817217688,0.822021855,-0.150903021,0.294029023,0.25987417,0.719595515,0.209509083,0.529100233,0.616146022,0.133666942,-0.054316433,0.640225878,-0.375141627,-0.5583604,-0.083889035,-0.511166625,-0.362843969,-0.760656618,0.028856903,0.050887144,-0.185930361,0.083207213,0.126072878,-0.227349458,-0.297473101,0.265374108,-0.063009242,-0.148812171,-0.125157622,0.329371408,0.928542305,1
1.431189325,-1.165629352,0.029737171,0.259309106,0.827680975,-0.242449162,-1.548324329,-1.270107245,0.957969411,0.765361554,0.503819749,1.279540314,0.686014486,-0.791608674,0.308559603,-0.292573036,0.513610306,-0.574239395,-0.178404735,-0.716176247,0.196734212,-0.239973818,2.092602859,0.839819096,1.059651342,0.595292879,0.737282556,1.010894294,-0.330402044,0.952401153,0.488217512,-0.145528183,0.836710411,-0.693421603,-0.362843969,-0.865157671,0.028856903,0.08111405,0.543558174,-0.804103792,-0.524294961,0.915685338,-0.220139134,-0.972607166,0.29136468,-0.164289973,-0.196855392,-1.242069394,0.928542305,1
0.014510013,0.23573781,-0.467424963,-0.782958526,0.453820914,-0.347042081,0.347889253,0.184600838,-0.410263541,-0.895420343,-0.568003713,-0.438367985,-0.472181168,0.222448249,-0.489405373,-0.606579663,-0.79163661,-0.104471812,-0.890882548,-0.459125007,-0.798773859,0.542809646,-0.212419481,-0.228761599,-0.113411502,0.423705029,0.216186571,-0.002147149,-0.64224728,0.640225878,-0.600877088,0.08893555,-0.520557039,-0.559698426,-0.362843969,-0.865157671,0.028856903,-0.189610221,-0.011048339,0.110163747,0.035804345,-0.358928149,-0.172192075,0.385491643,-0.027337736,-0.228575303,-0.652369105,0.329371408,0.928542305,1
0.26776156,-0.175218653,-0.326621278,-0.519908604,0.560638074,-0.343168268,0.225817319,0.277702155,-0.308912952,-0.492545229,-0.283877818,0.07315821,0.598203576,0.534044688,0.193824931,-1.028993028,-0.188057306,-0.826744253,-0.770741543,-0.019712715,-0.547657869,0.329913141,-0.582389813,-0.435860429,0.03995352,0.760745838,0.773142139,0.242824807,-1.039061531,0.681849248,-0.75148685,1.238802544,-0.569016204,-0.579937558,-0.362843969,-0.865157671,0.028856903,0.063846482,0.890809407,-1.096480515,-0.943755325,1.271640325,-0.059284483,-1.309308309,0.045045831,-0.393597082,-0.303861586,-0.456348993,0.928542305,1
-0.182853572,-0.058766595,-0.444026324,-0.930909368,0.026552273,-1.183785423,-1.039875892,-0.094703114,0.045814109,-0.96711275,-0.449070208,-0.116559865,0.183768899,-0.037957345,-0.251239872,-0.102617298,-0.855310259,0.681863704,-0.448016448,0.002647257,-0.940505595,0.844072578,-0.442604534,0.27918033,0.539528274,0.569356549,0.581426275,0.682333912,-0.957740885,0.640225878,-0.676169589,1.844973733,-0.291673051,-0.627779687,-0.362843969,-0.865157671,0.028856903,0.066791786,0.747869086,-0.831249955,-0.791377078,0.853232677,0.23767795,-0.842922748,-0.190836889,-0.384253028,-0.554944361,-1.765882995,0.928542305,1
0.57622771,-0.643900919,0.235508209,0.097146044,0.667455235,-0.141730056,-0.10827429,-0.917098083,0.096489404,0.353826202,0.513553847,0.672636579,-0.193662686,-0.22862469,0.284383361,1.333547918,-0.054682604,0.629950826,0.736128214,-0.410118471,0.043316809,0.218645994,0.429533739,0.700673377,0.548624241,0.694075889,0.670360765,0.467990933,-0.18470625,0.744284303,-0.299942951,0.485248657,0.330431621,-0.579243366,-0.362843969,-0.969658724,0.028856903,-0.051432722,0.455078212,-0.473089952,-0.396248621,0.475998457,-0.060831163,-0.54887396,0.118492615,-0.241701931,-0.226276096,0.067464607,0.928542305,1
0.423262465,-0.365633489,-0.114762033,0.173616786,0.614046654,-0.242449162,0.225817319,-0.342973293,0.121827051,0.326116147,0.014715568,0.347250721,0.598203576,0.018376189,0.595524502,-0.755045789,-0.194015824,-0.636364069,-0.488206604,0.328729535,0.116555497,-0.322371058,0.326218937,0.626496506,0.311124171,-0.201974428,-0.565417036,0.294541465,-0.347027681,0.577790823,-0.337539683,-1.199407722,-0.177568972,-0.542339847,-0.362843969,-0.969658724,0.028856903,0.099607094,-1.401454646,0.205974065,0.979784095,0.141070879,-0.537208399,-0.114909503,-2.360668236,1.753453068,-0.441429814,0.329371408,-1.076956854,1
0.285191908,-0.054044632,-0.247738641,0.199687279,0.560638074,-0.343168268,-0.609411704,-0.211079761,1.312696473,0.233230236,-0.240982641,-0.099007241,0.775581618,-1.072744196,-0.195262529,0.231629032,-0.24339142,0.088250458,-0.16232531,-0.695387899,0.141524115,-0.52289419,0.105810486,0.224274869,-0.673838174,-0.207023768,-0.384959828,-0.795986203,0.528921642,0.765095988,-0.450363759,-0.998189596,-0.228168283,-0.354860602,-0.362843969,-0.969658724,0.028856903,0.210274298,-0.578557172,-0.115827595,0.611288864,0.472472904,0.602694274,-0.423574363,-1.007308413,1.365415175,-0.253133372,0.329371408,-1.076956854,1
0.464143786,-0.517683609,-0.055211569,0.24240541,0.667455235,-0.209285555,0.24211447,-0.515715497,1.464722357,0.463091523,0.138311978,0.471622196,1.055363476,-1.134294577,0.204614382,-0.568044336,0.306857948,-0.657816837,-0.407776232,-0.565059933,0.182103283,-0.32821577,0.025585044,0.165331077,0.176476833,0.461146967,0.318179775,0.321837743,-0.897439035,0.785907673,-0.487982643,-0.195626201,-0.125581389,-0.581714284,-0.362843969,-0.969658724,0.028856903,0.054023027,0.398636598,-0.689819898,-0.291706749,0.874260085,0.1665307,-0.917464714,0.307784241,0.177710744,-0.397070906,-1.242069394,-1.076956854,1
0.468903438,-0.526868045,0.705820611,0.828573049,0.987906715,0.46258458,0.726954732,-0.777446107,1.312696473,1.114065915,0.986186136,0.652768753,0.512097726,-1.134294577,0.718515549,0.706559527,0.220502514,0.03309787,1.273794563,2.375109695,0.743829868,-0.094121942,0.507927672,1.103467489,0.597340822,0.433896343,0.236643255,0.348953241,0.472160441,0.827531043,-0.224769035,0.87218617,0.33392947,-0.505211234,-0.362843969,-0.969658724,0.028856903,0.044875258,1.052789108,-1.475266773,-1.115785272,1.772394828,-0.037630972,-1.904979669,0.310262641,-0.216668482,-0.167456614,-2.289696596,-1.076956854,1
0.315313897,0.328847819,-1.327370336,-1.059768053,0.133369433,-1.148921117,-0.609411704,0.215634611,0.071151757,-1.207270394,-1.488308609,-0.692395491,0.344806368,-0.009896868,-1.379877116,-0.711897363,-0.870288512,-0.137742008,-1.039981859,-0.60796315,-1.064700022,-0.420176637,0.668539424,-0.119079158,0.664760324,0.730273544,0.721002557,0.955447451,-1.37703074,0.702660933,-0.187190548,1.284751371,-0.305367887,-0.707038631,-0.362843969,-0.969658724,0.028856903,0.038002882,0.586131001,-0.588248214,-0.63031071,0.573328915,0.814589343,-0.5292087,-0.276298384,-0.371447023,-0.279547962,-0.456348993,0.928542305,1
1.086746046,-0.97495125,-1.206002244,-1.046099812,0.560638074,-0.653523653,-0.483156154,-0.777446107,-0.764990603,-0.817603492,-1.002372236,0.795252855,-0.193662686,0.802095852,-0.589833008,-1.163268485,-0.749858946,-0.818760831,-1.08103147,0.076807434,-1.05275041,-0.227931038,1.097816572,0.238504527,0.745429559,0.769796288,0.092640328,0.905912927,-0.993191107,0.765095988,0.000613277,0.731122824,0.061187202,-0.673718643,-0.362843969,-0.969658724,0.028856903,0.165475645,0.452468754,-0.356568693,-0.404471306,0.532533225,0.398532601,-0.540635811,0.071343703,-0.245969947,-0.525284593,0.067464607,-1.076956854,1
0.422011467,-0.630475641,-0.412722502,-0.412544716,1.094723875,0.586641039,-0.087902851,-0.529175927,-0.080874127,-0.219211426,-0.217449665,0.539120965,0.775581618,0.313350991,-0.012058141,-0.878584236,0.218358524,-0.801218184,-0.61046595,-0.42321947,-0.445117405,0.044350461,0.768937483,0.377836615,0.951489389,0.639877969,0.381935488,1.110849337,-1.034353563,0.723472618,-0.149617273,1.754329628,0.172841148,-0.693899184,-0.362843969,-0.969658724,0.028856903,0.062316079,0.916807342,-1.148706794,-0.958416527,1.402715366,-0.045364369,-1.429691591,0.076522065,-0.312447225,0.06953571,-0.718255794,-1.076956854,1
0.213141208,-0.24366027,0.028401776,-0.383561716,0.240186594,-0.827639918,-1.178213241,-0.567968143,0.932631764,-0.32302092,0.124763375,0.153463044,1.152509958,-0.653352637,-0.047447278,1.049908624,-0.586562918,1.312858628,0.221193412,-0.713193952,-0.416476089,0.627385868,0.436607645,0.983393933,0.568167393,0.354796712,0.252753623,0.455230507,-0.039534506,0.681849248,-0.299942951,0.100899032,0.278165291,-0.555783376,-0.362843969,-0.969658724,0.028856903,-0.101774033,-0.04695255,-0.02376704,0.022436018,-0.020475017,-0.492354698,-0.012862748,0.013128161,-0.065955789,-0.220995494,0.591278208,-1.076956854,1
-0.395942092,0.67429634,0.422900096,0.206994053,0.987906715,0.781746422,1.210736737,0.432871018,1.008644706,-0.020944815,0.198953191,-0.742383214,0.02864105,-1.009986945,-0.221416378,0.825109182,-0.042067217,0.300267429,0.475277687,-0.1749831,0.149932395,0.308046298,-0.292252609,0.129170348,-0.048152248,0.759276104,0.880336883,0.022969406,-0.528793693,0.515355768,-0.600877088,1.17574366,-0.281160885,-0.580923621,-0.362843969,-0.969658724,0.028856903,0.179802528,0.403855514,-0.201280509,-0.330984291,0.017550595,-0.473794546,0.100611118,0.13767076,-0.37529284,0.024400799,0.067464607,-1.076956854,0
0.018247967,-0.621769825,-1.3902633,-0.66319678,0.293595174,-0.724370961,0.020710445,-0.482625269,-1.043704724,-0.501257974,-1.313610812,0.329364657,0.02864105,1.317051917,-0.996003354,-1.035088374,-0.81345584,-0.631025855,-1.22666545,-0.601460474,-0.684334691,-1.108196967,-0.109473555,-0.304708837,0.250791922,0.387491721,0.34960039,0.513706419,-1.266659186,0.702660933,-0.525608044,0.411346768,-0.431458517,-0.641275199,-0.362843969,-0.969658724,0.028856903,0.119990043,0.045151659,-0.240849099,-0.170667792,0.145225995,0.547013818,-0.096838724,-0.423854683,-0.188089926,-0.604887536,0.591278208,-1.076956854,0
-0.648205925,0.668489966,-0.639182259,-0.865976453,0.560638074,0.083880741,-0.241910933,0.650107425,0.096489404,-1.097877852,-0.872078796,-0.902930294,-0.404367971,-0.307378594,-0.80479839,-0.604713902,-0.752004559,-0.151406248,-0.89472292,-0.535366474,-0.877440788,0.41081313,-0.966063706,0.09038827,-0.211422703,0.39506138,0.59509408,-0.089649976,-0.71452378,0.577790823,-0.939880995,0.582971246,-0.685179642,-0.511391896,-0.362843969,-0.969658724,0.028856903,0.120083311,0.449810972,-0.438610026,-0.409953096,0.360914319,0.499066758,-0.284987429,0.156743016,-0.309157886,-0.570515381,0.067464607,0.928542305,0
-0.469700552,0.334277356,-0.366881416,-1.141841912,0.186778014,-0.74339419,-1.108351147,0.245459276,-0.258237658,-1.293312109,-0.494299303,-0.531497057,0.02864105,0.252512438,-0.568035133,-0.061635431,-0.644945147,0.306668787,0.0523055,1.275966298,-1.142050174,1.391272955,0.201601096,0.307230639,0.09442915,0.39849863,0.46873533,0.171928026,-0.601348748,0.619414193,-0.412750086,0.445022363,-0.268230901,-0.570402988,-0.362843969,-0.969658724,0.028856903,0.071440747,0.778892645,-0.938422288,-0.803271527,1.053181923,-0.445954318,-1.162217479,0.234536477,-0.32263623,-0.317520983,-0.980162594,0.928542305,0
1.558028013,-1.28136928,0.164789989,-0.208803018,0.987906715,-0.026131992,0.793393405,-1.336054011,1.33803412,0.268488781,0.715231744,1.480239496,0.598203576,-1.134294577,0.603223672,-0.155229494,-0.153437534,-0.246581023,-0.350806819,-0.603006969,-0.251660314,0.554480684,1.323034622,1.264587985,0.973516947,0.644304145,0.756886456,0.830912045,0.004552945,0.869154413,0.113224942,0.958588192,0.814084271,-0.635852603,-0.362843969,-0.969658724,0.300420969,-0.002705264,0.570135989,-0.594974934,-0.569416298,0.618405634,0.008769408,-0.676963898,0.06834719,-0.309710279,-0.402722468,0.067464607,0.928542305,0
0.113547224,-0.653519149,0.918684209,0.124962466,0.186778014,-0.930908875,-1.692037677,-1.041233173,0.577904702,0.3887897,1.283513329,0.919917516,0.686014486,-0.434898259,1.284703512,-0.104069808,1.327937495,-0.651548849,0.508030912,-0.04840963,0.070632272,1.032765439,0.266272024,1.200508407,0.525633698,0.563509759,0.706928665,0.252675277,0.683403918,0.640225878,-0.375141627,0.157732558,0.496580213,-0.520863027,-0.362843969,-1.178660829,0.843549101,-0.03684567,0.785657907,-1.120739298,-0.832904222,1.279320995,-0.008244065,-1.344918375,-0.140076313,-0.283713212,0.260813015,-0.456348993,0.928542305,0
-1.208871207,0.827060568,-0.461494386,0.513955603,-1.842748031,1.570494746,0.058771514,0.944928263,-1.474444727,0.23273569,-0.738358379,-1.062433201,-1.762583325,0.836869295,-1.014426283,-0.748967854,-0.142289071,-0.648105753,-0.800866718,-0.8110601,0.693266171,-1.380002024,-0.476274301,-2.176636803,-1.55106017,-1.990767534,-3.862462963,-1.733093087,1.761812928,-1.982046436,1.420898189,-1.765198097,-0.596913645,2.434508296,-0.362843969,-1.283161882,0.843549101,0.914564952,-0.716520193,1.729320748,0.462815099,-0.694107553,5.931004597,2.180610996,-1.497979846,-0.17815792,2.709650481,-0.980162594,0.928542305,0
0.107446544,-0.612614973,0.894696623,0.935157602,0.507229494,-0.378419956,-0.636556647,-0.777446107,0.932631764,1.272874008,1.236815913,0.824285948,0.598203576,-0.791608674,0.99984691,-0.245647873,0.84137352,-0.623002098,0.323354294,0.373364279,0.846303322,-0.003385918,0.399201438,0.622319549,-0.195379665,0.451206862,0.17594395,-0.324625161,0.313855704,0.640225878,-0.299942951,0.074848857,-0.079271813,-0.449285445,1.093073895,1.53836654,0.300420969,0.252636435,-0.068987975,0.180313974,0.127003748,-0.107354727,0.231491233,0.275472485,-0.138121522,-0.103320552,0.212096046,0.591278208,-1.076956854,1
-0.025582711,-0.156535234,0.595565733,0.580445663,0.881089555,0.411587564,0.705809694,-0.249871975,0.60324235,0.680464687,0.702632793,0.256930178,1.152509958,-0.333250814,0.915665847,0.402044529,1.031678824,-0.422747749,0.708631271,-0.056745852,0.506933397,0.057799044,0.27886798,0.489927814,-0.11384576,-0.521995565,-0.816661621,-0.262960499,0.320294882,0.473732398,-0.375141627,-1.220918355,-0.131801448,-0.453691163,0.13068751,1.95637075,0.300420969,0.10630795,-0.804130336,0.488227751,1.361389079,-0.061774358,-0.097951467,0.136619803,1.244831405,1.351992229,0.513089356,0.591278208,0.928542305,0
-0.029849324,-0.082054434,1.06859668,0.385502613,0.347003754,-0.556227916,-0.519463962,-0.653311018,0.856618822,0.441826218,1.177668215,0.187570299,-0.668782442,-1.093393357,0.471734177,1.83133185,1.827901274,-0.182324899,2.679765223,2.192778054,0.320571082,0.848307402,0.612651928,0.943660289,0.587849364,-0.469324207,-0.954882824,0.586112128,-0.457880705,0.536167453,-0.224769035,-0.62319524,0.076763757,-0.576636695,0.13068751,1.95637075,0.300420969,-0.079364889,-0.708691819,0.055948963,0.619123686,0.247592958,-0.158271961,-0.458254315,0.199587486,0.854594497,0.172021298,-0.194442193,0.928542305,0
0.323108567,-0.481351795,0.312101612,0.359663208,0.881089555,0.261146367,0.392863123,-0.304181078,0.299190582,0.577113726,0.530215079,0.565256535,0.344806368,-0.255067606,0.783922166,-0.030848441,1.63922455,-0.670233251,0.698324166,-0.037653407,0.294738622,-0.015565564,0.496339268,0.683994926,-0.061522873,0.328157648,-0.330423192,-0.190558226,0.220005825,0.473732398,-0.262352735,-0.248206466,-0.220596652,-0.486624416,0.13068751,1.851869698,0.300420969,0.233981109,-0.206757703,-0.013337959,0.1928628,0.216996191,0.113943603,0.039090743,-0.573067976,0.030264837,0.504494444,-0.194442193,0.928542305,0
-0.316202607,0.002039326,0.748189108,0.63916745,0.614046654,0.04008755,-0.897945366,0.11298444,0.3625347,0.677084833,0.798747418,0.117581982,0.96019958,-0.134529118,0.927565085,0.310937673,0.857631753,-0.41145029,0.466630372,-0.406311863,0.563974325,0.163032252,0.23275398,0.717565331,-0.061274079,-1.611270337,-3.208010536,-0.316591469,0.786058961,0.702660933,-0.375141627,-1.238683939,-0.462009377,-0.392320809,0.13068751,1.851869698,0.300420969,0.058013625,-1.278906757,0.307183854,1.185945942,0.605688459,0.093836771,-0.666732647,-0.548808447,1.454527041,0.320686019,-1.503976195,0.928542305,0
-0.063407593,0.32711739,0.90556044,0.715893662,0.614046654,-0.033263327,0.521359896,0.339769701,0.552567055,0.625369559,0.82724814,-0.217342501,-0.04680749,-0.629751837,0.752918319,0.00498579,0.453208123,-0.421274717,0.205130147,3.65e-05,0.637074165,0.251255302,-0.169310648,-0.672155505,-1.57321929,-1.538646889,-3.308305285,-1.486715463,0.073233735,0.536167453,-0.56323996,-0.66217905,-1.223107764,-0.327587802,0.328100102,1.95637075,0.300420969,0.015555333,-1.204102289,1.367806656,1.488530407,-0.386125276,-0.626915801,0.229896916,0.916365018,0.513104802,-0.179310404,-0.194442193,-1.076956854,0
0.966802259,-0.866804196,0.843318158,0.435229726,0.774272395,-0.210456035,-0.188849325,-1.010199401,0.50189176,0.830507305,1.303475281,1.172005821,1.152509958,-0.22862469,1.322491925,-0.661674766,3.31430829,-0.92371273,0.862971359,-0.586966681,0.36577063,0.523505733,0.865556932,1.242279523,0.840627233,-1.029422188,-2.55363637,0.756609747,-0.19774795,0.598602508,-0.07449027,-1.709948208,0.202665378,-0.60255848,0.328100102,1.95637075,0.300420969,0.226755874,-2.150079208,0.47491869,2.154748892,0.195591045,0.055169788,-0.292694085,-0.779160954,3.145626555,0.312945724,0.067464607,0.928542305,0
0.608571344,0.200027092,0.477943379,0.459074777,0.881089555,0.117955349,-0.068022289,-0.094703114,0.729930586,0.408932616,0.432972574,-0.242396532,0.02864105,-0.768956555,0.06673333,-0.219146417,-0.030466413,-0.352802212,-0.322732527,-0.550592355,0.38925846,0.064702242,0.746412402,0.871783836,0.132742958,-0.283585383,-1.034589427,0.156650368,-0.45271239,0.640225878,-0.149617273,-0.848892528,-0.21728065,-0.505871517,0.328100102,1.95637075,0.300420969,0.295115517,-1.453885426,1.028353418,1.727970856,-0.537598162,1.536888595,0.829421603,-0.154966496,0.698535873,-0.093615859,0.329371408,0.928542305,0
0.333020888,-0.223929546,0.778354809,0.933511087,0.827680975,0.233448613,0.209112738,-0.472089112,0.831281175,1.089180259,0.929137792,0.319398231,1.152509958,-0.557959194,0.645962775,1.333937306,1.113240646,-0.118087324,1.19199505,-0.62645973,0.844726279,-0.12708165,-0.184554613,0.492852956,-0.841838944,-0.950022268,-1.752708121,-0.859378128,0.107877137,0.556979138,-0.56323996,-0.722765828,-0.515681167,-0.420951139,0.328100102,1.95637075,0.300420969,-0.026136024,-0.688106093,0.195815919,0.531751194,0.416945437,0.455759737,-0.492402774,-0.731322266,0.954335325,0.518627045,0.329371408,0.928542305,0
0.438638187,-0.250272595,0.432209704,0.657299059,1.094723875,0.586641039,0.572131791,-0.496272651,0.653917644,0.802949057,0.565328235,0.248649937,-0.404367971,-0.836456829,0.218480581,0.027097998,0.636724795,-0.465954675,0.327002092,0.085635379,0.579431065,-0.214908572,0.268682017,0.962272921,0.204296005,-0.603520389,-1.352241929,0.05299281,0.621614493,0.681849248,-0.375141627,-1.231359139,0.790605554,-0.728655872,0.328100102,1.95637075,0.300420969,0.58102976,-1.316840548,0.64015616,1.710025751,-0.003099075,0.192824249,0.120674998,1.108204764,1.713555121,0.36173591,0.853185009,0.928542305,0
0.826837977,-0.611675543,1.103306513,0.072800787,0.881089555,0.048916823,0.112464809,-0.839513653,1.186008237,0.313638468,1.469418049,0.885093203,0.263528022,-1.093393357,1.154008001,0.563792982,-0.19264214,0.273811357,0.432423108,0.486548094,0.019060385,1.341317346,0.815469631,0.660944707,0.121841109,0.648293263,-0.020182079,-0.258183492,1.304926605,0.556979138,-0.112051817,0.726597712,0.273986016,-0.381092049,0.328100102,1.95637075,0.571985035,0.13577052,0.048292674,0.075928277,-0.077684222,0.017172857,0.379972449,0.022481571,-0.184832827,-0.228275166,0.534734216,0.329371408,-1.076956854,1
0.456968446,-0.512480545,0.076794456,0.42094272,0.720863815,-0.04101095,0.392863123,-0.535231298,0.324528229,0.657831848,0.282566696,0.524249721,1.055363476,-0.065807632,0.48225077,0.372655132,0.939419235,-0.409914389,0.477619614,-0.628703043,0.353428139,-0.371320837,1.08596272,1.014818772,-0.142438669,-0.597055673,-1.459482699,-0.221688551,0.03236146,0.536167453,0.000613277,-0.66015066,-0.018316225,-0.506830154,0.328100102,1.642867592,0.843549101,-0.003154278,-1.955239662,1.477071643,1.883167571,-0.875169905,-0.201578982,0.779992706,-0.02639536,0.700276327,0.757043746,0.329371408,-1.076956854,1
1.489657955,-1.636605448,-2.784800454,-1.600428362,-2.056382351,0.845317183,-1.143958278,-1.320537125,-2.969365916,-1.266509598,-2.71408524,1.350903126,-1.715423069,3.638280445,-2.527090233,-1.344632236,-1.314779991,-0.973855417,-1.745174826,-0.90465196,-1.292434531,-3.126858903,0.620982944,-1.465846622,0.313031655,-2.160822922,-3.343072071,0.347586755,0.285416151,-2.148539916,3.464336773,-1.636149404,0.051199095,2.62099822,0.328100102,1.642867592,0.843549101,-2.668962621,0.267873748,0.747119837,-0.291060311,-1.631401122,-1.955513353,1.411539877,-0.232462281,-0.472460555,-1.820018121,-1.765882995,-1.076956854,1
-1.048577377,2.642056308,-0.982013642,0.418866411,-2.056382351,2.476966701,1.562183755,2.791437723,-2.335924735,-0.418776513,-1.653761135,-2.655172955,-3.583506759,0.192617118,-2.414891715,-1.076854972,-0.698118737,-0.737367358,-1.234753914,-0.708162521,1.022001189,-2.315780343,-1.95614684,-3.892464629,-3.383769688,-3.525572602,-2.835262574,-3.146076465,2.790148623,-2.169351601,1.427386495,-1.569727029,-1.373243734,2.367519329,1.093073895,0.911360224,1.386677233,-4.514571043,-0.641474109,2.854610106,0.407531764,-6.670927964,-2.580387273,3.682611675,-0.800780639,-0.527073709,4.924473419,1.376998609,-1.076956854,1
1.06588683,-0.192290321,3.978944233,5.984901195,-2.002973771,1.117258769,-0.692934606,-0.95478195,0.856618822,6.503126646,4.371135023,1.380962834,0.598203576,-0.723188451,4.205141205,0.506043294,3.779132751,-0.879233465,3.91888886,-0.125782627,6.557798791,-1.495820011,0.368394969,-0.76844467,-0.447379207,-1.952934017,-0.583395428,-0.810336091,2.213883105,-2.065293176,2.617849316,-1.204780892,1.514088591,2.322843385,1.093073895,0.911360224,1.386677233,-0.826970571,0.638465135,-0.435824644,-0.725233593,0.173682248,-0.320673292,-0.286581909,-0.309860761,-0.441412054,6.386574385,4.519880214,0.928542305,1
-1.676728377,2.290430569,-0.716355505,1.027739453,-1.842748031,0.845317183,1.562183755,2.201796047,-1.626470611,0.22472035,-1.345164031,-2.354822188,-3.011233342,-0.009896868,-2.028954021,-1.334607396,0.720012219,-1.044995901,-0.831118657,-0.900280331,1.178483425,-2.112922352,-1.759093731,-1.023394802,-0.351052314,-2.87042294,-2.527670892,-0.431317817,0.840413811,-1.91961138,0.534185579,-1.469843778,0.489087713,2.120814539,1.093073895,0.911360224,1.386677233,-0.711035315,0.110098174,0.154903536,-0.146516887,0.0864248,2.113799988,-0.252832071,-1.051743693,-0.020046178,0.498729767,0.329371408,-1.076956854,1
0.584823799,0.386849859,-1.781182633,0.128533296,-2.109790931,2.476966701,1.562183755,0.145808623,-2.887018563,-0.001633667,-1.970485396,-0.865341504,-2.972730667,1.768927585,-2.428695199,-1.303776035,-1.312919006,-0.793509252,-1.706572197,-0.868651857,0.999908621,-3.539620853,0.179488837,-2.920790092,-0.657335137,-3.264627925,-1.182473219,-0.337495598,-0.897571112,-2.210974971,3.499701235,-1.809632341,-1.004882879,3.187600116,1.093073895,1.120362329,1.115113167,0.769713162,0.751638303,-0.390747262,-0.738886353,0.088565315,1.906544957,0.072176214,-0.098294043,-0.478348255,2.920276651,5.567507415,-1.076956854,1
-4.38488319,5.708558118,-0.670648498,0.452583792,-1.949565191,2.476966701,1.562183755,5.118970652,-1.626470611,-1.086002198,-1.916591555,-4.435240147,-4.121028755,-1.113909725,-2.766727621,-0.746890265,0.710074779,-0.803437171,-0.436864089,-0.867897168,0.789530645,-1.724211247,-4.723382782,-2.022790075,-3.16767851,-2.69584222,-2.01972524,-3.123631157,3.183479788,-2.065293176,-0.947419627,-1.97244249,-2.269749771,2.613839213,1.093073895,1.120362329,1.115113167,1.530394262,0.260190344,0.29919137,-0.319219129,-0.209847603,1.148672081,1.238804484,-0.743036953,-0.335561528,-2.587324862,0.984138409,-1.076956854,1
